source_learner_id,age,sex,learning_level,modality,is_re_enrollee,distance_km,target_not_completed,is_synthetic,monthly_income,occupation
ALS_03655,22,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,6997.59,Self-Employed / Business Owner
ALS_03656,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,7285.82,Formal Employment
ALS_03657,20,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,5272.15,Informal / Contractual Worker
ALS_03658,19,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0,0,False,49025.08,Formal Employment
ALS_03659,17,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,10389.58,Unemployed / No Income
ALS_03660,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,4778.52,Formal Employment
ALS_03661,17,MALE,ELEMENTARY,FACE_TO_FACE,0.0,,1,False,6803.92,Other
ALS_03662,17,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,7277.8,Unemployed / No Income
ALS_03663,27,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,10124.79,Informal / Contractual Worker
ALS_03664,14,MALE,ELEMENTARY,FACE_TO_FACE,1.0,0.0,0,False,11442.01,OFW (Overseas Filipino Worker)
ALS_03665,14,MALE,ELEMENTARY,FACE_TO_FACE,0.0,,0,False,13478.82,Informal / Contractual Worker
ALS_03666,17,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.0,0,False,7409.46,Self-Employed / Business Owner
ALS_03667,28,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0,0,False,7437.81,Unemployed / No Income
ALS_03668,35,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,9730.58,Unemployed / No Income
ALS_03669,18,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,10820.2,Informal / Contractual Worker
ALS_03670,18,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,8459.99,Informal / Contractual Worker
ALS_03672,28,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,3890.42,Formal Employment
ALS_03673,24,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,23192.87,Formal Employment
ALS_03674,17,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.0,0,False,29159.26,Self-Employed / Business Owner
ALS_03675,16,FEMALE,ELEMENTARY,FACE_TO_FACE,0.0,,1,False,6003.57,Other
ALS_03676,72,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.0,0,False,9518.32,Self-Employed / Business Owner
ALS_03677,36,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,8309.27,Self-Employed / Business Owner
ALS_03678,21,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,7934.77,Formal Employment
ALS_03679,19,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,7045.68,Self-Employed / Business Owner
ALS_03680,19,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,8086.58,Informal / Contractual Worker
ALS_03681,17,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,9136.6,Unemployed / No Income
ALS_03682,21,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,5255.06,Informal / Contractual Worker
ALS_03683,19,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,5644.76,Informal / Contractual Worker
ALS_03684,21,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,7240.12,Self-Employed / Business Owner
ALS_03685,25,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,4279.71,Unemployed / No Income
ALS_03686,23,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,False,10852.96,Self-Employed / Business Owner
ALS_03687,16,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,6081.8,Formal Employment
ALS_03688,21,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,6996.41,Informal / Contractual Worker
ALS_03689,21,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,13232.69,Unemployed / No Income
ALS_03690,23,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,4153.89,Unemployed / No Income
ALS_03691,22,MALE,ELEMENTARY,MODULAR,1.0,0.42,0,False,7721.31,Formal Employment
ALS_03692,21,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,3900.74,Informal / Contractual Worker
ALS_03693,23,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,12625.86,Informal / Contractual Worker
ALS_03694,16,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,16128.86,Formal Employment
ALS_03695,22,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,7060.03,Informal / Contractual Worker
ALS_03696,18,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,16641.94,Unemployed / No Income
ALS_03697,33,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,3935.37,Informal / Contractual Worker
ALS_03698,16,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,False,9810.91,Retired / Pensioner
ALS_03699,16,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,12438.8,Unemployed / No Income
ALS_03700,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,0.42,0,False,7455.59,Formal Employment
ALS_03701,17,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,False,6253.24,Formal Employment
ALS_03702,14,MALE,ELEMENTARY,MODULAR,1.0,,1,False,8730.76,Informal / Contractual Worker
ALS_03703,19,MALE,ELEMENTARY,MODULAR,1.0,,1,False,4241.98,Unemployed / No Income
ALS_03704,19,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,9109.45,Formal Employment
ALS_03705,13,MALE,ELEMENTARY,MODULAR,1.0,0.42,1,False,22314.9,OFW (Overseas Filipino Worker)
ALS_03706,16,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,0.42,1,False,11677.05,Informal / Contractual Worker
ALS_03707,20,MALE,ELEMENTARY,MODULAR,1.0,,1,False,8513.45,Informal / Contractual Worker
ALS_03708,28,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,6433.06,Informal / Contractual Worker
ALS_03709,24,MALE,ELEMENTARY,MODULAR,1.0,0.42,0,False,16995.83,Formal Employment
ALS_03710,23,MALE,ELEMENTARY,MODULAR,0.0,,1,False,4016.97,Formal Employment
ALS_03711,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,6606.43,Unemployed / No Income
ALS_03712,19,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,3978.15,Unemployed / No Income
ALS_03713,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,6333.19,Informal / Contractual Worker
ALS_03714,19,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,False,9887.06,Unemployed / No Income
ALS_03715,21,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,False,16464.98,Unemployed / No Income
ALS_03716,16,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,0,False,13401.2,Self-Employed / Business Owner
ALS_03717,20,MALE,ELEMENTARY,MODULAR,1.0,1.41,1,False,11888.38,Formal Employment
ALS_03718,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,11995.7,Informal / Contractual Worker
ALS_03719,55,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.42,0,False,12047.36,Formal Employment
ALS_03720,22,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,7056.17,Self-Employed / Business Owner
ALS_03721,15,FEMALE,BLP,FACE_TO_FACE,1.0,,1,False,17289.09,Informal / Contractual Worker
ALS_03722,24,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,False,6897.44,OFW (Overseas Filipino Worker)
ALS_03723,27,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,4809.5,Unemployed / No Income
ALS_03724,22,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,7635.17,Formal Employment
ALS_03725,20,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,4506.83,Retired / Pensioner
ALS_03726,28,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,0,False,8558.57,OFW (Overseas Filipino Worker)
ALS_03727,19,FEMALE,ELEMENTARY,MODULAR,1.0,0.42,0,False,2920.27,Formal Employment
ALS_03728,23,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,7927.32,OFW (Overseas Filipino Worker)
ALS_03729,30,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,False,8745.94,Formal Employment
ALS_03730,19,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,0,False,10075.41,Informal / Contractual Worker
ALS_03731,18,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,10151.08,OFW (Overseas Filipino Worker)
ALS_03732,14,FEMALE,ELEMENTARY,MODULAR,1.0,,1,False,7387.52,Other
ALS_03733,29,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,16364.89,Informal / Contractual Worker
ALS_03734,31,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,10605.72,Informal / Contractual Worker
ALS_03735,25,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.42,0,False,9971.0,Formal Employment
ALS_03736,17,FEMALE,ELEMENTARY,MODULAR,1.0,,1,False,7870.9,Informal / Contractual Worker
ALS_03737,29,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,5271.98,Informal / Contractual Worker
ALS_03738,32,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,10828.67,Other
ALS_03739,21,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,11543.41,Self-Employed / Business Owner
ALS_03740,20,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,25492.41,Informal / Contractual Worker
ALS_03741,22,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,11888.8,Unemployed / No Income
ALS_03742,22,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,8118.22,Informal / Contractual Worker
ALS_03743,27,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,4140.94,Other
ALS_03744,20,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,3545.61,Formal Employment
ALS_03745,18,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,6484.66,Informal / Contractual Worker
ALS_03746,18,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,8575.76,Retired / Pensioner
ALS_03747,36,FEMALE,ELEMENTARY,MODULAR,0.0,,1,False,5439.86,Informal / Contractual Worker
ALS_03748,23,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,6172.88,Informal / Contractual Worker
ALS_03749,17,FEMALE,ELEMENTARY,FACE_TO_FACE,0.0,,1,False,6093.48,Unemployed / No Income
ALS_03750,26,FEMALE,ELEMENTARY,FACE_TO_FACE,1.0,,1,False,14633.26,Unemployed / No Income
ALS_03751,37,FEMALE,ELEMENTARY,FACE_TO_FACE,0.0,,1,False,4118.56,Unemployed / No Income
ALS_03752,17,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,6075.78,Informal / Contractual Worker
ALS_03753,19,FEMALE,ELEMENTARY,FACE_TO_FACE,1.0,,1,False,13172.7,Unemployed / No Income
ALS_03754,33,FEMALE,ELEMENTARY,FACE_TO_FACE,0.0,,1,False,16352.54,Informal / Contractual Worker
ALS_03755,22,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,5786.72,Informal / Contractual Worker
ALS_03756,16,MALE,ELEMENTARY,FACE_TO_FACE,0.0,,0,False,21890.37,Informal / Contractual Worker
ALS_03757,28,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,7097.77,Self-Employed / Business Owner
ALS_03758,20,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,11301.13,Retired / Pensioner
ALS_03759,18,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,15449.75,Other
ALS_03760,28,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,0,False,8088.66,Formal Employment
ALS_03761,14,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,19560.98,Informal / Contractual Worker
ALS_03762,32,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,12216.29,Retired / Pensioner
ALS_03763,13,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,0,False,12030.6,Formal Employment
ALS_03764,16,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,0,False,9545.26,Retired / Pensioner
ALS_03765,32,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,4920.82,OFW (Overseas Filipino Worker)
ALS_03766,35,FEMALE,ELEMENTARY,FACE_TO_FACE,1.0,,0,False,5793.38,Other
ALS_03767,29,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,12942.13,Formal Employment
ALS_03768,18,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,14731.46,Unemployed / No Income
ALS_03769,18,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,5235.06,Informal / Contractual Worker
ALS_03770,18,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,10346.91,Retired / Pensioner
ALS_03771,24,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,9486.82,Formal Employment
ALS_03772,25,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,4840.59,Unemployed / No Income
ALS_03773,26,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,8328.71,Unemployed / No Income
ALS_03774,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,4989.91,Informal / Contractual Worker
ALS_03775,28,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,6371.06,Self-Employed / Business Owner
ALS_03776,28,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,9328.43,Informal / Contractual Worker
ALS_03777,15,MALE,ELEMENTARY,FACE_TO_FACE,0.0,,1,False,3467.85,Unemployed / No Income
ALS_03778,15,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,8902.86,Informal / Contractual Worker
ALS_03779,26,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,9901.12,Other
ALS_03780,52,FEMALE,ELEMENTARY,FACE_TO_FACE,1.0,,1,False,7010.04,Retired / Pensioner
ALS_03781,20,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,7819.59,OFW (Overseas Filipino Worker)
ALS_03782,16,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,11037.7,Formal Employment
ALS_03783,28,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,13708.37,OFW (Overseas Filipino Worker)
ALS_03784,28,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,24427.53,Self-Employed / Business Owner
ALS_03785,36,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,0,False,10563.44,Informal / Contractual Worker
ALS_03787,33,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,0,False,9835.67,Self-Employed / Business Owner
ALS_03788,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,0,False,12028.89,Formal Employment
ALS_03789,26,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,11846.72,Self-Employed / Business Owner
ALS_03790,29,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,0,False,17965.63,Unemployed / No Income
ALS_03791,19,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,5727.82,Other
ALS_03792,35,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,0,False,30009.36,Other
ALS_03793,30,FEMALE,BLP,FACE_TO_FACE,1.0,,1,False,6788.92,OFW (Overseas Filipino Worker)
ALS_03794,30,FEMALE,ELEMENTARY,FACE_TO_FACE,1.0,,0,False,13721.29,Other
ALS_03795,35,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,5604.52,Unemployed / No Income
ALS_03796,20,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,3217.1,Self-Employed / Business Owner
ALS_03797,19,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,10812.74,Unemployed / No Income
ALS_03798,28,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,6428.59,Informal / Contractual Worker
ALS_03799,34,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,2000.0,Other
ALS_03800,19,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,0,False,6947.77,Self-Employed / Business Owner
ALS_03801,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,24120.32,Formal Employment
ALS_03802,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,9168.53,Formal Employment
ALS_03803,22,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,7781.55,Informal / Contractual Worker
ALS_03804,20,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,19856.63,Informal / Contractual Worker
ALS_03805,56,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,4514.98,Self-Employed / Business Owner
ALS_03806,30,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,7439.08,Unemployed / No Income
ALS_03807,25,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,0,False,11124.62,Other
ALS_03808,25,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,6464.9,Formal Employment
ALS_03809,36,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,0,False,11050.53,Self-Employed / Business Owner
ALS_03810,43,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,7693.91,Unemployed / No Income
ALS_03811,61,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,5753.21,Self-Employed / Business Owner
ALS_03812,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,6623.37,Informal / Contractual Worker
ALS_03813,24,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,7323.65,Retired / Pensioner
ALS_03814,16,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,11720.78,Unemployed / No Income
ALS_03815,19,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,3433.58,Unemployed / No Income
ALS_03816,19,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,14871.35,Self-Employed / Business Owner
ALS_03817,52,MALE,ELEMENTARY,FACE_TO_FACE,0.0,,1,False,6634.6,Unemployed / No Income
ALS_03818,26,MALE,ELEMENTARY,FACE_TO_FACE,0.0,,1,False,7229.28,Formal Employment
ALS_03819,33,MALE,ELEMENTARY,FACE_TO_FACE,1.0,,0,False,12097.94,Informal / Contractual Worker
ALS_03820,22,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,15753.07,Informal / Contractual Worker
ALS_03821,32,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,0,False,9065.71,Formal Employment
ALS_03822,22,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,7803.79,Formal Employment
ALS_03823,25,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,5227.31,Other
ALS_03824,16,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,3470.84,Informal / Contractual Worker
ALS_03825,16,FEMALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,0.0,,1,False,10371.2,Unemployed / No Income
ALS_03826,12,MALE,ELEMENTARY,FACE_TO_FACE,0.0,,1,False,3932.01,Formal Employment
ALS_03827,25,MALE,ELEMENTARY,MODULAR,0.0,,1,False,15849.18,Informal / Contractual Worker
ALS_03828,30,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,4485.06,Informal / Contractual Worker
ALS_03829,20,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,6349.35,Unemployed / No Income
ALS_03830,15,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,11991.2,Unemployed / No Income
ALS_03831,28,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,13066.74,Formal Employment
ALS_03832,22,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,0.0,1,False,5995.51,Unemployed / No Income
ALS_03833,20,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.0,0,False,6941.45,Informal / Contractual Worker
ALS_03834,20,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,4188.1,Formal Employment
ALS_03835,24,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,6861.25,Informal / Contractual Worker
ALS_03836,30,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,11804.54,Unemployed / No Income
ALS_03837,16,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,7467.86,Self-Employed / Business Owner
ALS_03838,25,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,6880.85,Retired / Pensioner
ALS_03839,20,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,7090.06,Informal / Contractual Worker
ALS_03840,23,MALE,ELEMENTARY,MODULAR,0.0,,1,False,13999.48,Other
ALS_03841,31,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,4001.13,Informal / Contractual Worker
ALS_03842,25,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,8642.51,Unemployed / No Income
ALS_03843,21,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,24589.09,Informal / Contractual Worker
ALS_03844,21,MALE,BLP,FACE_TO_FACE,1.0,,1,False,7543.88,Self-Employed / Business Owner
ALS_03845,19,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,0.0,1,False,11310.73,Unemployed / No Income
ALS_03846,18,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,5288.94,Unemployed / No Income
ALS_03847,29,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,5775.07,Informal / Contractual Worker
ALS_03848,19,MALE,ELEMENTARY,FACE_TO_FACE,1.0,,1,False,7813.28,Informal / Contractual Worker
ALS_03849,25,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,7214.78,Unemployed / No Income
ALS_03850,18,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,4652.58,Unemployed / No Income
ALS_03851,46,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,11254.64,Informal / Contractual Worker
ALS_03852,18,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,5965.87,Informal / Contractual Worker
ALS_03853,22,MALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,,0,False,7148.21,Self-Employed / Business Owner
ALS_03854,35,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,10754.68,Informal / Contractual Worker
ALS_03855,20,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,7210.18,Self-Employed / Business Owner
ALS_03856,17,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.0,0,False,11337.45,Self-Employed / Business Owner
ALS_03857,31,FEMALE,JUNIOR_HIGH_SCHOOL,BLENDED,0.0,0.0,0,False,10961.13,Unemployed / No Income
ALS_03858,23,FEMALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,14958.64,Formal Employment
ALS_03859,16,FEMALE,ELEMENTARY,MODULAR,0.0,,1,False,6964.07,Self-Employed / Business Owner
ALS_03860,23,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,4947.17,OFW (Overseas Filipino Worker)
ALS_03861,17,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,13264.38,Retired / Pensioner
ALS_03862,21,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,0.0,1,False,3784.87,Informal / Contractual Worker
ALS_03863,16,MALE,BLP,FACE_TO_FACE,0.0,0.0,1,False,6273.98,Informal / Contractual Worker
ALS_03864,15,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,6499.14,Formal Employment
ALS_03865,24,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,12619.04,Formal Employment
ALS_03866,32,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,9459.02,Informal / Contractual Worker
ALS_03867,20,MALE,JUNIOR_HIGH_SCHOOL,FACE_TO_FACE,1.0,,1,False,8225.37,Other
ALS_03868,22,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,16837.42,Self-Employed / Business Owner
ALS_03869,22,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,1.0,,1,False,7967.59,Informal / Contractual Worker
ALS_03870,18,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,3875.71,Informal / Contractual Worker
ALS_03871,22,MALE,ELEMENTARY,MODULAR,0.0,,1,False,4242.7,Self-Employed / Business Owner
ALS_03872,34,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,0.0,1,False,3672.81,Self-Employed / Business Owner
ALS_03873,34,MALE,JUNIOR_HIGH_SCHOOL,MODULAR,0.0,,1,False,7322.06,Informal / Contractual Worker
